id:INT,customer_id:INT,total:DOUBLE,year:INT,status:STRING
23420,67,592.40,2021,refunded
23421,386,666.31,2022,pending
23422,419,460.62,2020,completed
23423,84,141.63,2020,pending
23424,23,470.25,2021,completed
23425,12,804.58,2020,refunded
23426,148,509.00,2021,completed
23427,308,441.27,2024,completed
23428,127,729.49,2021,completed
23429,418,705.75,2022,cancelled
23430,89,505.51,2022,cancelled
23431,458,893.19,2020,cancelled
23432,216,119.85,2024,pending
23433,206,352.59,2023,completed
23434,301,628.93,2020,completed
23435,71,776.67,2022,completed
23436,467,999.11,2022,cancelled
23437,355,139.45,2023,pending
23438,146,960.09,2021,cancelled
23439,442,973.05,2020,cancelled
23440,384,282.78,2024,completed
23441,226,983.09,2020,pending
23442,405,637.58,2021,pending
23443,499,948.22,2021,refunded
23444,53,436.65,2022,completed
23445,54,183.32,2023,completed
23446,49,422.56,2022,completed
23447,435,195.25,2022,completed
23448,440,482.89,2020,completed
23449,50,37.54,2022,cancelled
23450,347,373.10,2024,cancelled
23451,216,126.50,2020,refunded
23452,31,670.18,2021,refunded
23453,201,549.17,2021,refunded
23454,102,962.59,2020,completed
23455,194,597.24,2024,completed
23456,4,509.41,2020,cancelled
23457,378,960.39,2022,completed
23458,211,366.23,2020,completed
23459,377,91.14,2023,cancelled
23460,257,501.47,2020,completed
23461,107,119.38,2022,completed
23462,63,114.33,2020,cancelled
23463,324,940.40,2021,refunded
23464,127,759.79,2022,completed
23465,474,935.56,2024,completed
23466,18,304.85,2023,pending
23467,169,516.91,2022,completed
23468,377,978.93,2021,refunded
23469,43,424.65,2023,cancelled
23470,422,691.05,2020,completed
23471,6,456.60,2020,completed
23472,156,916.09,2022,cancelled
23473,52,881.36,2022,cancelled
23474,249,539.36,2022,completed
23475,139,683.23,2021,refunded
23476,413,950.49,2021,completed
23477,319,609.39,2020,refunded
23478,239,613.96,2024,cancelled
23479,6,588.32,2023,completed
23480,348,996.13,2023,completed
23481,94,546.27,2021,completed
23482,107,300.80,2024,completed
23483,393,647.78,2020,refunded
23484,418,582.47,2021,completed
23485,338,794.80,2021,completed
23486,387,102.31,2023,completed
23487,260,412.35,2023,completed
23488,329,982.97,2021,completed
23489,233,904.14,2024,cancelled
23490,455,372.69,2022,completed
23491,478,579.25,2023,cancelled
23492,100,763.99,2024,completed
23493,235,742.37,2021,refunded
23494,120,119.77,2023,pending
23495,16,46.42,2024,completed
23496,134,247.87,2022,pending
23497,188,162.03,2020,refunded
23498,69,585.83,2023,completed
23499,149,258.70,2024,completed
23500,500,254.99,2022,completed
23501,189,608.85,2022,completed
23502,210,315.56,2023,cancelled
23503,87,300.44,2023,cancelled
23504,84,285.68,2022,pending
23505,31,882.09,2024,completed
23506,244,882.82,2022,completed
23507,141,834.75,2024,pending
23508,96,967.87,2021,completed
23509,35,503.64,2021,completed
23510,241,94.73,2020,refunded
23511,378,774.41,2021,completed
23512,222,274.95,2022,refunded
23513,289,958.12,2022,completed
23514,360,495.53,2023,cancelled
23515,88,946.93,2020,completed
23516,341,955.37,2020,completed
23517,220,466.48,2024,completed
23518,395,913.76,2023,refunded
23519,169,204.37,2022,pending
23520,142,511.30,2022,refunded
23521,274,763.86,2024,cancelled
23522,78,375.70,2023,completed
23523,337,556.86,2020,refunded
23524,362,917.15,2022,pending
23525,379,333.62,2021,completed
23526,59,406.64,2021,pending
23527,330,145.28,2024,refunded
23528,197,289.92,2024,completed
23529,89,614.84,2020,completed
23530,134,368.32,2020,cancelled
23531,412,913.50,2024,completed
23532,163,693.26,2021,completed
23533,318,428.71,2024,completed
23534,456,455.84,2021,pending
23535,208,499.16,2022,pending
23536,397,390.84,2021,pending
23537,262,584.45,2020,refunded
23538,413,654.50,2020,pending
23539,175,380.59,2021,completed
23540,55,519.92,2023,completed
23541,500,40.95,2024,completed
23542,106,707.22,2021,cancelled
23543,337,271.15,2021,refunded
23544,446,419.79,2023,completed
23545,339,446.25,2021,completed
23546,18,174.57,2020,cancelled
23547,378,774.16,2024,pending
23548,83,100.24,2022,refunded
23549,66,91.86,2023,completed
23550,290,319.23,2024,pending
23551,279,533.87,2020,completed
23552,440,481.25,2021,cancelled
23553,309,655.72,2023,pending
23554,206,506.36,2021,completed
23555,298,257.39,2021,completed
23556,70,589.77,2023,pending
23557,32,390.06,2021,completed
23558,202,917.54,2021,pending
23559,359,300.66,2023,completed
23560,396,206.47,2020,refunded
23561,19,565.54,2021,refunded
23562,466,930.19,2022,completed
23563,54,901.51,2020,completed
23564,130,628.61,2023,completed
23565,497,174.12,2022,completed
23566,445,477.78,2023,completed
23567,475,355.37,2022,cancelled
23568,197,324.42,2020,completed
23569,403,538.15,2023,completed
23570,211,776.64,2023,completed
23571,126,288.93,2021,completed
23572,90,291.90,2021,pending
23573,348,520.65,2023,completed
23574,323,678.49,2020,completed
23575,155,498.83,2022,refunded
23576,316,231.42,2023,completed
23577,357,99.39,2021,completed
23578,328,910.92,2022,pending
23579,110,831.11,2021,completed
23580,204,650.18,2024,pending
23581,350,616.33,2023,completed
23582,316,143.70,2023,pending
23583,385,160.71,2020,completed
23584,447,633.57,2021,completed
23585,472,575.51,2021,completed
23586,118,109.44,2020,cancelled
23587,326,191.23,2020,cancelled
23588,199,303.29,2021,completed
23589,403,962.31,2022,completed
23590,281,50.35,2022,completed
23591,483,435.61,2022,refunded
23592,31,367.52,2021,cancelled
23593,155,402.87,2020,pending
23594,127,593.18,2021,completed
23595,182,935.19,2022,completed
23596,275,500.86,2020,pending
23597,286,68.52,2023,pending
23598,362,123.84,2021,completed
23599,473,887.72,2021,completed
23600,105,567.34,2021,cancelled
23601,227,218.43,2020,cancelled
23602,114,733.85,2021,completed
23603,350,727.88,2020,refunded
23604,496,350.82,2022,pending
23605,385,858.57,2023,completed
23606,382,386.25,2024,pending
23607,377,923.24,2024,completed
23608,141,722.62,2021,cancelled
23609,58,35.01,2024,cancelled
23610,440,16.00,2024,cancelled
23611,203,229.84,2023,cancelled
23612,347,164.06,2022,completed
23613,243,798.80,2021,cancelled
23614,327,711.97,2024,completed
23615,214,185.43,2024,refunded
23616,344,191.02,2021,pending
23617,379,277.83,2021,completed
23618,344,711.55,2022,cancelled
23619,320,333.60,2024,completed
23620,276,774.71,2024,completed
23621,465,605.32,2023,completed
23622,395,941.33,2023,pending
23623,319,771.51,2023,completed
23624,162,260.92,2020,cancelled
23625,206,838.42,2021,pending
23626,332,44.50,2022,completed
23627,123,670.26,2022,pending
23628,133,869.13,2021,completed
23629,175,64.62,2023,completed
23630,116,409.43,2024,refunded
23631,210,462.67,2021,cancelled
23632,351,426.66,2022,completed
23633,464,384.48,2022,completed
23634,349,147.21,2021,pending
23635,486,602.24,2021,completed
23636,393,34.06,2023,completed
23637,362,333.45,2023,completed
23638,132,106.36,2020,completed
23639,147,766.45,2020,pending
23640,194,648.31,2022,completed
23641,280,257.80,2021,pending
23642,258,436.36,2024,cancelled
23643,309,100.84,2023,refunded
23644,220,819.11,2023,completed
23645,414,638.36,2021,refunded
23646,261,467.54,2024,cancelled
23647,118,342.95,2024,completed
23648,467,251.01,2022,completed
23649,28,248.49,2021,completed
23650,367,995.15,2021,completed
23651,216,706.10,2022,cancelled
23652,121,448.40,2021,completed
23653,141,857.74,2023,pending
23654,213,350.26,2024,refunded
23655,18,476.36,2020,completed
23656,355,478.77,2022,completed
23657,272,636.41,2021,refunded
23658,406,126.65,2020,pending
23659,5,984.37,2023,completed
23660,476,235.84,2024,completed
23661,247,403.58,2022,cancelled
23662,363,665.03,2021,refunded
23663,429,857.07,2022,refunded
23664,24,406.68,2022,completed
23665,137,837.49,2024,completed
23666,11,269.81,2021,cancelled
23667,386,535.50,2024,completed
23668,210,559.00,2023,completed
23669,393,836.99,2020,refunded
23670,244,446.11,2023,cancelled
23671,128,377.52,2023,completed
23672,235,921.28,2024,cancelled
23673,253,357.80,2020,cancelled
23674,276,695.64,2021,pending
23675,71,63.32,2021,cancelled
23676,125,431.35,2024,pending
23677,81,658.79,2023,completed
23678,278,532.70,2020,refunded
23679,408,176.80,2023,cancelled
23680,376,391.09,2023,completed
23681,344,451.19,2022,refunded
23682,119,69.60,2022,completed
23683,426,861.29,2024,refunded
23684,400,246.01,2021,cancelled
23685,425,322.26,2023,completed
23686,207,112.06,2024,refunded
23687,79,522.62,2022,refunded
23688,250,336.02,2021,cancelled
23689,175,812.45,2023,completed
23690,21,930.25,2023,refunded
23691,379,24.40,2024,completed
23692,431,73.87,2024,completed
23693,275,35.58,2022,completed
23694,436,135.82,2022,completed
23695,439,723.80,2024,cancelled
23696,23,859.71,2024,refunded
23697,339,524.98,2020,pending
23698,317,684.99,2023,cancelled
23699,400,36.21,2021,pending
23700,333,516.70,2023,pending
23701,338,685.93,2020,completed
23702,136,901.60,2020,completed
23703,55,838.43,2022,refunded
23704,279,126.62,2021,refunded
23705,322,78.26,2022,completed
23706,178,532.43,2020,completed
23707,323,550.91,2024,completed
23708,402,314.85,2023,completed
23709,189,439.51,2022,completed
23710,376,47.94,2021,completed
23711,351,926.43,2024,refunded
23712,458,455.99,2024,completed
23713,174,991.98,2022,pending
23714,248,304.44,2021,refunded
23715,311,576.32,2021,completed
23716,350,173.17,2021,pending
23717,466,67.50,2021,refunded
23718,200,61.16,2020,completed
23719,168,427.91,2023,completed
23720,379,641.34,2023,refunded
23721,478,89.10,2023,completed
23722,386,862.81,2022,completed
23723,404,389.88,2024,completed
23724,272,457.79,2020,cancelled
23725,298,398.45,2023,refunded
23726,319,526.35,2020,completed
23727,353,452.81,2023,cancelled
23728,271,871.20,2021,completed
23729,392,434.39,2020,pending
23730,403,243.77,2024,completed
23731,429,617.81,2022,cancelled
23732,314,332.08,2023,cancelled
23733,443,487.00,2021,completed
23734,233,590.14,2023,cancelled
23735,15,140.10,2021,pending
23736,36,992.53,2021,completed
23737,81,862.93,2022,refunded
23738,348,886.66,2023,pending
23739,172,340.61,2024,completed
23740,92,209.81,2023,completed
23741,230,879.86,2020,completed
23742,259,804.56,2021,completed
23743,416,908.23,2022,refunded
23744,431,887.07,2024,completed
23745,119,453.73,2021,completed
23746,441,725.10,2022,cancelled
23747,439,501.97,2024,completed
23748,122,163.15,2024,completed
23749,40,313.85,2022,refunded
23750,433,678.05,2023,cancelled
23751,219,687.30,2021,completed
23752,389,598.10,2021,pending
23753,91,486.87,2021,pending
23754,347,840.81,2024,completed
23755,405,625.28,2022,completed
23756,414,802.92,2024,pending
23757,446,811.57,2020,refunded
23758,264,243.86,2020,refunded
23759,418,24.02,2022,completed
23760,286,433.77,2020,cancelled
23761,112,463.22,2021,refunded
23762,479,880.42,2021,refunded
23763,486,427.54,2023,cancelled
23764,253,262.54,2021,completed
23765,82,824.00,2023,refunded
23766,55,312.32,2022,cancelled
23767,22,33.79,2020,completed
23768,253,947.83,2023,cancelled
23769,50,286.78,2020,pending
23770,253,51.23,2023,refunded
23771,145,217.45,2020,refunded
23772,370,794.09,2022,refunded
23773,209,206.48,2021,pending
23774,413,875.50,2020,completed
23775,482,170.39,2023,completed
23776,357,516.29,2024,cancelled
23777,215,85.02,2024,completed
23778,145,744.17,2023,completed
23779,168,700.32,2022,completed
23780,451,258.35,2023,cancelled
23781,473,714.53,2023,completed
23782,338,366.33,2023,completed
23783,43,148.85,2021,cancelled
23784,310,825.43,2024,completed
23785,199,335.24,2022,refunded
23786,289,147.14,2023,cancelled
23787,456,240.77,2023,completed
23788,349,51.22,2023,completed
23789,493,133.90,2021,pending
23790,119,558.02,2022,completed
23791,4,967.31,2020,completed
23792,20,468.34,2020,pending
23793,236,864.96,2023,completed
23794,384,242.70,2021,completed
23795,449,235.56,2022,pending
23796,489,381.53,2024,completed
23797,498,644.07,2020,completed
23798,271,61.69,2023,completed
23799,384,215.75,2022,completed
23800,396,483.64,2020,pending
23801,175,446.45,2021,refunded
23802,97,166.86,2023,refunded
23803,267,127.96,2021,completed
23804,13,531.80,2021,completed
23805,349,667.57,2020,completed
23806,88,836.64,2023,completed
23807,450,969.51,2023,completed
23808,487,175.94,2022,cancelled
23809,84,702.04,2024,refunded
23810,387,328.98,2024,completed
23811,151,810.10,2021,completed
23812,400,766.69,2023,pending
23813,57,218.03,2020,refunded
23814,207,391.21,2023,pending
23815,300,359.36,2024,pending
23816,367,224.44,2023,completed
23817,139,605.92,2024,pending
23818,321,398.79,2021,completed
23819,69,202.86,2023,refunded
23820,5,594.08,2021,completed
23821,402,440.10,2023,completed
23822,82,625.93,2024,pending
23823,469,45.87,2020,cancelled
23824,251,279.40,2022,completed
23825,289,85.96,2024,pending
23826,306,391.04,2023,completed
23827,394,510.21,2021,completed
23828,425,373.39,2022,completed
23829,394,426.93,2020,completed
23830,376,23.98,2024,pending
23831,346,210.10,2021,cancelled
23832,318,439.13,2023,cancelled
23833,212,49.81,2021,cancelled
23834,214,77.13,2022,completed
23835,350,752.52,2021,completed
23836,319,67.97,2024,pending
23837,168,269.93,2023,completed
23838,238,637.51,2023,completed
23839,356,618.37,2024,pending
23840,173,930.42,2021,completed
23841,176,860.48,2020,refunded
23842,42,601.58,2021,completed
23843,334,862.42,2020,completed
23844,104,961.60,2022,completed
23845,448,593.49,2021,refunded
23846,266,760.41,2023,cancelled
23847,4,610.87,2020,cancelled
23848,363,835.56,2022,completed
23849,213,497.12,2024,pending
23850,492,734.91,2021,completed
23851,79,355.77,2022,completed
23852,331,863.52,2023,completed
23853,240,805.64,2024,pending
23854,34,356.95,2021,cancelled
23855,101,814.01,2022,pending
23856,265,701.57,2024,cancelled
23857,416,715.79,2023,completed
23858,334,935.10,2023,cancelled
23859,331,476.64,2021,cancelled
23860,89,288.99,2020,pending
23861,286,831.48,2021,completed
23862,150,948.21,2020,refunded
23863,386,439.19,2021,pending
23864,414,85.65,2023,cancelled
23865,102,345.24,2022,completed
23866,7,128.87,2023,completed
23867,328,865.85,2024,completed
23868,223,374.93,2023,pending
23869,304,889.31,2020,completed
23870,393,949.38,2022,pending
23871,115,83.21,2023,pending
23872,328,347.35,2024,completed
23873,124,864.04,2021,refunded
23874,455,209.25,2024,refunded
23875,450,717.41,2023,completed
23876,62,733.93,2020,completed
23877,206,686.25,2020,completed
23878,198,907.18,2020,completed
23879,385,435.56,2023,completed
23880,335,569.02,2022,completed
23881,1,211.35,2022,completed
23882,294,393.70,2024,cancelled
23883,95,605.77,2021,cancelled
23884,468,943.44,2022,completed
23885,417,260.42,2020,pending
23886,423,371.58,2022,pending
23887,470,69.77,2023,pending
23888,107,234.47,2023,completed
23889,66,642.84,2024,refunded
23890,473,967.30,2023,pending
23891,108,217.15,2021,refunded
23892,221,991.18,2020,completed
23893,390,541.02,2020,refunded
23894,246,528.07,2021,completed
23895,227,259.74,2021,cancelled
23896,453,945.30,2020,completed
23897,199,258.79,2023,completed
23898,147,509.89,2023,pending
23899,393,62.27,2021,completed
23900,463,952.65,2023,completed
23901,195,456.77,2020,pending
23902,330,64.38,2023,completed
23903,24,302.78,2020,completed
23904,343,955.99,2020,completed
23905,37,408.32,2022,cancelled
23906,494,776.49,2023,refunded
23907,255,397.17,2021,cancelled
23908,258,888.55,2020,completed
23909,72,594.18,2020,completed
23910,86,229.08,2022,refunded
23911,418,629.73,2020,cancelled
23912,459,492.07,2021,completed
23913,235,278.02,2023,refunded
23914,334,209.48,2023,pending
23915,87,604.71,2022,completed
23916,142,951.10,2020,completed
23917,411,642.41,2020,completed
23918,453,743.37,2023,completed
23919,164,975.26,2021,completed
23920,109,446.14,2020,cancelled
23921,350,348.62,2021,refunded
23922,209,332.12,2022,pending
23923,417,653.06,2024,cancelled
23924,165,732.06,2024,refunded
23925,442,666.35,2022,completed
23926,128,632.95,2023,cancelled
23927,241,352.49,2022,completed
23928,394,328.54,2021,refunded
23929,443,186.20,2022,completed
23930,360,361.58,2020,completed
23931,495,973.42,2020,completed
23932,406,493.09,2020,cancelled
23933,93,298.93,2023,cancelled
23934,141,603.29,2022,refunded
23935,17,337.02,2020,cancelled
23936,146,248.70,2022,completed
23937,471,772.22,2021,cancelled
23938,373,676.37,2024,completed
23939,490,533.47,2023,refunded
23940,317,558.60,2024,completed
23941,197,485.61,2021,pending
23942,218,999.60,2023,completed
23943,493,925.49,2021,completed
23944,25,921.00,2023,pending
23945,413,322.15,2021,pending
23946,121,137.58,2023,completed
23947,495,187.97,2022,completed
23948,99,180.58,2021,cancelled
23949,145,269.58,2022,completed
23950,106,217.71,2023,pending
23951,165,610.70,2022,pending
23952,301,694.10,2024,completed
23953,66,945.73,2023,completed
23954,419,85.47,2020,pending
23955,484,380.24,2024,completed
23956,85,727.53,2022,completed
23957,15,464.96,2024,completed
23958,326,253.03,2023,completed
23959,164,749.62,2024,completed
23960,56,826.83,2023,completed
23961,102,641.35,2022,completed
23962,335,565.45,2024,completed
